x, a priori error bound, running error bound, forward error
    1.00938E+00,     8.10204E-27,     8.06301E-27,     2.94602E-27
    1.00939E+00,     8.14510E-27,     8.10762E-27,     2.91190E-27
    1.00940E+00,     8.18835E-27,     8.14949E-27,     1.17754E-27
    1.00941E+00,     8.23178E-27,     8.19389E-27,     5.86424E-27
    1.00942E+00,     8.27540E-27,     8.23688E-27,     1.72100E-27
    1.00943E+00,     8.31921E-27,     8.28077E-27,     6.23604E-27
    1.00944E+00,     8.36320E-27,     8.32417E-27,     2.97969E-27
    1.00945E+00,     8.40737E-27,     8.36908E-27,     9.87801E-28
    1.00946E+00,     8.45174E-27,     8.41482E-27,     8.02233E-28
    1.00947E+00,     8.49629E-27,     8.45753E-27,     1.47821E-27
    1.00948E+00,     8.54103E-27,     8.50308E-27,     8.67348E-29
    1.00949E+00,     8.58596E-27,     8.54833E-27,     5.45098E-27
    1.00950E+00,     8.63108E-27,     8.59362E-27,     4.66707E-28
    1.00951E+00,     8.67639E-27,     8.63873E-27,     5.30418E-27
    1.00952E+00,     8.72189E-27,     8.68415E-27,     1.19104E-28
    1.00953E+00,     8.76759E-27,     8.72988E-27,     1.63179E-27
    1.00954E+00,     8.81347E-27,     8.77522E-27,     3.01435E-27
    1.00955E+00,     8.85955E-27,     8.82193E-27,     5.17101E-28
    1.00956E+00,     8.90582E-27,     8.86901E-27,     3.16973E-28
    1.00957E+00,     8.95229E-27,     8.91554E-27,     6.40240E-28
    1.00958E+00,     8.99895E-27,     8.96180E-27,     3.48503E-27
    1.00959E+00,     9.04580E-27,     9.00744E-27,     2.95845E-28
    1.00960E+00,     9.09285E-27,     9.05457E-27,     1.78662E-28
    1.00961E+00,     9.14010E-27,     9.10098E-27,     5.38408E-27
    1.00962E+00,     9.18755E-27,     9.14927E-27,     1.50238E-27
    1.00963E+00,     9.23519E-27,     9.19798E-27,     3.68881E-27
    1.00964E+00,     9.28303E-27,     9.24541E-27,     9.69602E-28
    1.00965E+00,     9.33107E-27,     9.29314E-27,     1.71230E-27
    1.00966E+00,     9.37931E-27,     9.34134E-27,     1.46892E-27
    1.00967E+00,     9.42775E-27,     9.38940E-27,     3.46985E-27
    1.00968E+00,     9.47639E-27,     9.43854E-27,     1.04407E-27
    1.00969E+00,     9.52523E-27,     9.48716E-27,     6.36542E-27
    1.00970E+00,     9.57427E-27,     9.53661E-27,     1.43145E-27
    1.00971E+00,     9.62352E-27,     9.58505E-27,     2.32651E-27
    1.00972E+00,     9.67297E-27,     9.63387E-27,     5.79678E-28
    1.00973E+00,     9.72262E-27,     9.68448E-27,     5.63218E-28
    1.00974E+00,     9.77248E-27,     9.73439E-27,     4.69293E-27
    1.00975E+00,     9.82254E-27,     9.78466E-27,     3.80024E-27
    1.00976E+00,     9.87281E-27,     9.83587E-27,     4.20972E-27
    1.00977E+00,     9.92329E-27,     9.88496E-27,     5.15389E-27
    1.00978E+00,     9.97397E-27,     9.93613E-27,     4.81422E-27
    1.00979E+00,     1.00249E-26,     9.98716E-27,     5.88246E-27
    1.00980E+00,     1.00760E-26,     1.00378E-26,     4.08783E-27
    1.00981E+00,     1.01273E-26,     1.00892E-26,     4.73869E-27
    1.00982E+00,     1.01788E-26,     1.01407E-26,     3.34503E-27
    1.00983E+00,     1.02305E-26,     1.01934E-26,     5.53961E-27
    1.00984E+00,     1.02824E-26,     1.02440E-26,     1.43369E-27
    1.00985E+00,     1.03346E-26,     1.02961E-26,     1.59271E-27
    1.00986E+00,     1.03870E-26,     1.03486E-26,     1.35850E-27
    1.00987E+00,     1.04395E-26,     1.04017E-26,     4.51485E-27
    1.00988E+00,     1.04923E-26,     1.04536E-26,     6.32716E-27
    1.00989E+00,     1.05453E-26,     1.05070E-26,     5.86047E-28
    1.00990E+00,     1.05985E-26,     1.05598E-26,     4.24383E-28
    1.00991E+00,     1.06520E-26,     1.06141E-26,     2.34293E-27
    1.00992E+00,     1.07056E-26,     1.06677E-26,     1.74159E-27
    1.00993E+00,     1.07595E-26,     1.07214E-26,     4.40004E-27
    1.00994E+00,     1.08136E-26,     1.07758E-26,     1.00898E-27
    1.00995E+00,     1.08679E-26,     1.08302E-26,     2.04925E-27
    1.00996E+00,     1.09224E-26,     1.08839E-26,     3.91515E-28
    1.00997E+00,     1.09771E-26,     1.09400E-26,     3.06564E-27
    1.00998E+00,     1.10321E-26,     1.09935E-26,     4.81295E-27
    1.00999E+00,     1.10873E-26,     1.10491E-26,     2.72585E-27
    1.01000E+00,     1.11427E-26,     1.11051E-26,     6.32258E-27
