x, a priori error bound, running error bound, forward error
    1.00937E+00,     9.82482E-27,     8.08724E-27,     5.77646E-27
    1.00938E+00,     9.86772E-27,     8.12643E-27,     2.94602E-27
    1.00939E+00,     9.91081E-27,     8.16262E-27,     2.91190E-27
    1.00940E+00,     9.95408E-27,     8.18544E-27,     1.17754E-27
    1.00941E+00,     9.99754E-27,     8.23746E-27,     5.86424E-27
    1.00942E+00,     1.00412E-26,     8.31643E-27,     1.72100E-27
    1.00943E+00,     1.00850E-26,     8.33297E-27,     6.23604E-27
    1.00944E+00,     1.01290E-26,     8.37506E-27,     2.97969E-27
    1.00945E+00,     1.01732E-26,     8.42138E-27,     9.87801E-28
    1.00946E+00,     1.02176E-26,     8.46774E-27,     8.02233E-28
    1.00947E+00,     1.02622E-26,     8.53681E-27,     1.47821E-27
    1.00948E+00,     1.03069E-26,     8.54170E-27,     8.67348E-29
    1.00949E+00,     1.03519E-26,     8.59908E-27,     5.45098E-27
    1.00950E+00,     1.03970E-26,     8.64324E-27,     4.66707E-28
    1.00951E+00,     1.04424E-26,     8.68650E-27,     5.30418E-27
    1.00952E+00,     1.04879E-26,     8.75293E-27,     1.19107E-28
    1.00953E+00,     1.05336E-26,     8.76135E-27,     1.63179E-27
    1.00954E+00,     1.05795E-26,     8.83751E-27,     3.01435E-27
    1.00955E+00,     1.06256E-26,     8.87740E-27,     5.17101E-28
    1.00956E+00,     1.06719E-26,     8.90586E-27,     3.16973E-28
    1.00957E+00,     1.07184E-26,     8.95602E-27,     6.40240E-28
    1.00958E+00,     1.07651E-26,     9.01552E-27,     3.48503E-27
    1.00959E+00,     1.08119E-26,     9.07499E-27,     2.95845E-28
    1.00960E+00,     1.08590E-26,     9.07593E-27,     1.78662E-28
    1.00961E+00,     1.09063E-26,     9.13668E-27,     5.38408E-27
    1.00962E+00,     1.09538E-26,     9.18854E-27,     1.50238E-27
    1.00963E+00,     1.10014E-26,     9.24582E-27,     3.68881E-27
    1.00964E+00,     1.10493E-26,     9.29085E-27,     9.69602E-28
    1.00965E+00,     1.10973E-26,     9.34481E-27,     1.71230E-27
    1.00966E+00,     1.11456E-26,     9.40468E-27,     1.46892E-27
    1.00967E+00,     1.11941E-26,     9.45164E-27,     3.46985E-27
    1.00968E+00,     1.12427E-26,     9.50478E-27,     1.04407E-27
    1.00969E+00,     1.12916E-26,     9.55379E-27,     6.36542E-27
    1.00970E+00,     1.13407E-26,     9.59385E-27,     1.43145E-27
    1.00971E+00,     1.13899E-26,     9.63151E-27,     2.32651E-27
    1.00972E+00,     1.14394E-26,     9.67005E-27,     5.79678E-28
    1.00973E+00,     1.14891E-26,     9.72542E-27,     5.63218E-28
    1.00974E+00,     1.15389E-26,     9.79450E-27,     4.69293E-27
    1.00975E+00,     1.15890E-26,     9.83771E-27,     3.80024E-27
    1.00976E+00,     1.16393E-26,     9.87400E-27,     4.20972E-27
    1.00977E+00,     1.16898E-26,     9.91994E-27,     5.15389E-27
    1.00978E+00,     1.17405E-26,     9.98758E-27,     4.81422E-27
    1.00979E+00,     1.17914E-26,     1.00661E-26,     5.88246E-27
    1.00980E+00,     1.18426E-26,     1.00845E-26,     4.08783E-27
    1.00981E+00,     1.18939E-26,     1.01504E-26,     4.73869E-27
    1.00982E+00,     1.19454E-26,     1.01998E-26,     3.34503E-27
    1.00983E+00,     1.19972E-26,     1.02505E-26,     5.53961E-27
    1.00984E+00,     1.20491E-26,     1.02769E-26,     1.43369E-27
    1.00985E+00,     1.21013E-26,     1.03471E-26,     1.59271E-27
    1.00986E+00,     1.21537E-26,     1.03997E-26,     1.35850E-27
    1.00987E+00,     1.22063E-26,     1.04707E-26,     4.51485E-27
    1.00988E+00,     1.22591E-26,     1.04903E-26,     6.32716E-27
    1.00989E+00,     1.23121E-26,     1.05732E-26,     5.86047E-28
    1.00990E+00,     1.23654E-26,     1.06378E-26,     4.24383E-28
    1.00991E+00,     1.24188E-26,     1.06855E-26,     2.34293E-27
    1.00992E+00,     1.24725E-26,     1.07069E-26,     1.74159E-27
    1.00993E+00,     1.25264E-26,     1.07664E-26,     4.40004E-27
    1.00994E+00,     1.25805E-26,     1.08323E-26,     1.00898E-27
    1.00995E+00,     1.26348E-26,     1.08786E-26,     2.04925E-27
    1.00996E+00,     1.26893E-26,     1.09204E-26,     3.91515E-28
    1.00997E+00,     1.27441E-26,     1.09985E-26,     3.06564E-27
    1.00998E+00,     1.27991E-26,     1.10743E-26,     4.81295E-27
    1.00999E+00,     1.28543E-26,     1.11250E-26,     2.72585E-27
    1.01000E+00,     1.29097E-26,     1.11687E-26,     6.32258E-27
